Uri Identifier,Label,Notation,Parent Uri Identifier,Sort Priority,Description,Original Concept URI
17/06/2020,17/06/2020,17/06/2020,,565,,http://reference.data.gov.uk/id/day/17/06/2020
17/06/2021,17/06/2021,17/06/2021,,566,,http://reference.data.gov.uk/id/day/17/06/2021
17/06/2022,17/06/2022,17/06/2022,,567,,http://reference.data.gov.uk/id/day/17/06/2022
17/07/2020,17/07/2020,17/07/2020,,568,,http://reference.data.gov.uk/id/day/17/07/2020
17/07/2021,17/07/2021,17/07/2021,,569,,http://reference.data.gov.uk/id/day/17/07/2021
17/07/2022,17/07/2022,17/07/2022,,570,,http://reference.data.gov.uk/id/day/17/07/2022
17/08/2020,17/08/2020,17/08/2020,,571,,http://reference.data.gov.uk/id/day/17/08/2020
17/08/2021,17/08/2021,17/08/2021,,572,,http://reference.data.gov.uk/id/day/17/08/2021
17/08/2022,17/08/2022,17/08/2022,,573,,http://reference.data.gov.uk/id/day/17/08/2022
17/09/2020,17/09/2020,17/09/2020,,574,,http://reference.data.gov.uk/id/day/17/09/2020
17/09/2021,17/09/2021,17/09/2021,,575,,http://reference.data.gov.uk/id/day/17/09/2021
17/09/2022,17/09/2022,17/09/2022,,576,,http://reference.data.gov.uk/id/day/17/09/2022
17/10/2020,17/10/2020,17/10/2020,,577,,http://reference.data.gov.uk/id/day/17/10/2020
17/10/2021,17/10/2021,17/10/2021,,578,,http://reference.data.gov.uk/id/day/17/10/2021
17/10/2022,17/10/2022,17/10/2022,,579,,http://reference.data.gov.uk/id/day/17/10/2022
17/11/2020,17/11/2020,17/11/2020,,580,,http://reference.data.gov.uk/id/day/17/11/2020
17/11/2021,17/11/2021,17/11/2021,,581,,http://reference.data.gov.uk/id/day/17/11/2021
17/11/2022,17/11/2022,17/11/2022,,582,,http://reference.data.gov.uk/id/day/17/11/2022
17/12/2020,17/12/2020,17/12/2020,,583,,http://reference.data.gov.uk/id/day/17/12/2020
17/12/2021,17/12/2021,17/12/2021,,584,,http://reference.data.gov.uk/id/day/17/12/2021
17/12/2022,17/12/2022,17/12/2022,,585,,http://reference.data.gov.uk/id/day/17/12/2022
18/01/2021,18/01/2021,18/01/2021,,586,,http://reference.data.gov.uk/id/day/18/01/2021
18/01/2022,18/01/2022,18/01/2022,,587,,http://reference.data.gov.uk/id/day/18/01/2022
18/02/2021,18/02/2021,18/02/2021,,588,,http://reference.data.gov.uk/id/day/18/02/2021
18/02/2022,18/02/2022,18/02/2022,,589,,http://reference.data.gov.uk/id/day/18/02/2022
18/03/2020,18/03/2020,18/03/2020,,590,,http://reference.data.gov.uk/id/day/18/03/2020
18/03/2021,18/03/2021,18/03/2021,,591,,http://reference.data.gov.uk/id/day/18/03/2021
18/03/2022,18/03/2022,18/03/2022,,592,,http://reference.data.gov.uk/id/day/18/03/2022
18/04/2020,18/04/2020,18/04/2020,,593,,http://reference.data.gov.uk/id/day/18/04/2020
18/04/2021,18/04/2021,18/04/2021,,594,,http://reference.data.gov.uk/id/day/18/04/2021
18/04/2022,18/04/2022,18/04/2022,,595,,http://reference.data.gov.uk/id/day/18/04/2022
18/05/2020,18/05/2020,18/05/2020,,596,,http://reference.data.gov.uk/id/day/18/05/2020
18/05/2021,18/05/2021,18/05/2021,,597,,http://reference.data.gov.uk/id/day/18/05/2021
18/05/2022,18/05/2022,18/05/2022,,598,,http://reference.data.gov.uk/id/day/18/05/2022
18/06/2020,18/06/2020,18/06/2020,,599,,http://reference.data.gov.uk/id/day/18/06/2020
18/06/2021,18/06/2021,18/06/2021,,600,,http://reference.data.gov.uk/id/day/18/06/2021
18/06/2022,18/06/2022,18/06/2022,,601,,http://reference.data.gov.uk/id/day/18/06/2022
18/07/2020,18/07/2020,18/07/2020,,602,,http://reference.data.gov.uk/id/day/18/07/2020
18/07/2021,18/07/2021,18/07/2021,,603,,http://reference.data.gov.uk/id/day/18/07/2021
18/07/2022,18/07/2022,18/07/2022,,604,,http://reference.data.gov.uk/id/day/18/07/2022
18/08/2020,18/08/2020,18/08/2020,,605,,http://reference.data.gov.uk/id/day/18/08/2020
18/08/2021,18/08/2021,18/08/2021,,606,,http://reference.data.gov.uk/id/day/18/08/2021
18/08/2022,18/08/2022,18/08/2022,,607,,http://reference.data.gov.uk/id/day/18/08/2022
18/09/2020,18/09/2020,18/09/2020,,608,,http://reference.data.gov.uk/id/day/18/09/2020
18/09/2021,18/09/2021,18/09/2021,,609,,http://reference.data.gov.uk/id/day/18/09/2021
18/09/2022,18/09/2022,18/09/2022,,610,,http://reference.data.gov.uk/id/day/18/09/2022
18/10/2020,18/10/2020,18/10/2020,,611,,http://reference.data.gov.uk/id/day/18/10/2020
18/10/2021,18/10/2021,18/10/2021,,612,,http://reference.data.gov.uk/id/day/18/10/2021
18/10/2022,18/10/2022,18/10/2022,,613,,http://reference.data.gov.uk/id/day/18/10/2022
18/11/2020,18/11/2020,18/11/2020,,614,,http://reference.data.gov.uk/id/day/18/11/2020
18/11/2021,18/11/2021,18/11/2021,,615,,http://reference.data.gov.uk/id/day/18/11/2021
18/11/2022,18/11/2022,18/11/2022,,616,,http://reference.data.gov.uk/id/day/18/11/2022
18/12/2020,18/12/2020,18/12/2020,,617,,http://reference.data.gov.uk/id/day/18/12/2020
18/12/2021,18/12/2021,18/12/2021,,618,,http://reference.data.gov.uk/id/day/18/12/2021
18/12/2022,18/12/2022,18/12/2022,,619,,http://reference.data.gov.uk/id/day/18/12/2022
19/01/2021,19/01/2021,19/01/2021,,620,,http://reference.data.gov.uk/id/day/19/01/2021
19/01/2022,19/01/2022,19/01/2022,,621,,http://reference.data.gov.uk/id/day/19/01/2022
19/02/2021,19/02/2021,19/02/2021,,622,,http://reference.data.gov.uk/id/day/19/02/2021
19/02/2022,19/02/2022,19/02/2022,,623,,http://reference.data.gov.uk/id/day/19/02/2022
19/03/2020,19/03/2020,19/03/2020,,624,,http://reference.data.gov.uk/id/day/19/03/2020
19/03/2021,19/03/2021,19/03/2021,,625,,http://reference.data.gov.uk/id/day/19/03/2021
19/03/2022,19/03/2022,19/03/2022,,626,,http://reference.data.gov.uk/id/day/19/03/2022
19/04/2020,19/04/2020,19/04/2020,,627,,http://reference.data.gov.uk/id/day/19/04/2020
19/04/2021,19/04/2021,19/04/2021,,628,,http://reference.data.gov.uk/id/day/19/04/2021
19/04/2022,19/04/2022,19/04/2022,,629,,http://reference.data.gov.uk/id/day/19/04/2022
19/05/2020,19/05/2020,19/05/2020,,630,,http://reference.data.gov.uk/id/day/19/05/2020
19/05/2021,19/05/2021,19/05/2021,,631,,http://reference.data.gov.uk/id/day/19/05/2021
19/05/2022,19/05/2022,19/05/2022,,632,,http://reference.data.gov.uk/id/day/19/05/2022
19/06/2020,19/06/2020,19/06/2020,,633,,http://reference.data.gov.uk/id/day/19/06/2020
19/06/2021,19/06/2021,19/06/2021,,634,,http://reference.data.gov.uk/id/day/19/06/2021
19/06/2022,19/06/2022,19/06/2022,,635,,http://reference.data.gov.uk/id/day/19/06/2022
19/07/2020,19/07/2020,19/07/2020,,636,,http://reference.data.gov.uk/id/day/19/07/2020
19/07/2021,19/07/2021,19/07/2021,,637,,http://reference.data.gov.uk/id/day/19/07/2021
19/07/2022,19/07/2022,19/07/2022,,638,,http://reference.data.gov.uk/id/day/19/07/2022
19/08/2020,19/08/2020,19/08/2020,,639,,http://reference.data.gov.uk/id/day/19/08/2020
19/08/2021,19/08/2021,19/08/2021,,640,,http://reference.data.gov.uk/id/day/19/08/2021
19/08/2022,19/08/2022,19/08/2022,,641,,http://reference.data.gov.uk/id/day/19/08/2022
19/09/2020,19/09/2020,19/09/2020,,642,,http://reference.data.gov.uk/id/day/19/09/2020
19/09/2021,19/09/2021,19/09/2021,,643,,http://reference.data.gov.uk/id/day/19/09/2021
19/09/2022,19/09/2022,19/09/2022,,644,,http://reference.data.gov.uk/id/day/19/09/2022
19/10/2020,19/10/2020,19/10/2020,,645,,http://reference.data.gov.uk/id/day/19/10/2020
19/10/2021,19/10/2021,19/10/2021,,646,,http://reference.data.gov.uk/id/day/19/10/2021
19/10/2022,19/10/2022,19/10/2022,,647,,http://reference.data.gov.uk/id/day/19/10/2022
19/11/2020,19/11/2020,19/11/2020,,648,,http://reference.data.gov.uk/id/day/19/11/2020
19/11/2021,19/11/2021,19/11/2021,,649,,http://reference.data.gov.uk/id/day/19/11/2021
19/11/2022,19/11/2022,19/11/2022,,650,,http://reference.data.gov.uk/id/day/19/11/2022
19/12/2020,19/12/2020,19/12/2020,,651,,http://reference.data.gov.uk/id/day/19/12/2020
19/12/2021,19/12/2021,19/12/2021,,652,,http://reference.data.gov.uk/id/day/19/12/2021
19/12/2022,19/12/2022,19/12/2022,,653,,http://reference.data.gov.uk/id/day/19/12/2022
20/01/2021,20/01/2021,20/01/2021,,654,,http://reference.data.gov.uk/id/day/20/01/2021
20/01/2022,20/01/2022,20/01/2022,,655,,http://reference.data.gov.uk/id/day/20/01/2022
20/02/2021,20/02/2021,20/02/2021,,656,,http://reference.data.gov.uk/id/day/20/02/2021
20/02/2022,20/02/2022,20/02/2022,,657,,http://reference.data.gov.uk/id/day/20/02/2022
20/03/2020,20/03/2020,20/03/2020,,658,,http://reference.data.gov.uk/id/day/20/03/2020
20/03/2021,20/03/2021,20/03/2021,,659,,http://reference.data.gov.uk/id/day/20/03/2021
20/03/2022,20/03/2022,20/03/2022,,660,,http://reference.data.gov.uk/id/day/20/03/2022
20/04/2020,20/04/2020,20/04/2020,,661,,http://reference.data.gov.uk/id/day/20/04/2020
20/04/2021,20/04/2021,20/04/2021,,662,,http://reference.data.gov.uk/id/day/20/04/2021
20/04/2022,20/04/2022,20/04/2022,,663,,http://reference.data.gov.uk/id/day/20/04/2022
20/05/2020,20/05/2020,20/05/2020,,664,,http://reference.data.gov.uk/id/day/20/05/2020
20/05/2021,20/05/2021,20/05/2021,,665,,http://reference.data.gov.uk/id/day/20/05/2021
20/05/2022,20/05/2022,20/05/2022,,666,,http://reference.data.gov.uk/id/day/20/05/2022
20/06/2020,20/06/2020,20/06/2020,,667,,http://reference.data.gov.uk/id/day/20/06/2020
20/06/2021,20/06/2021,20/06/2021,,668,,http://reference.data.gov.uk/id/day/20/06/2021
20/06/2022,20/06/2022,20/06/2022,,669,,http://reference.data.gov.uk/id/day/20/06/2022
20/07/2020,20/07/2020,20/07/2020,,670,,http://reference.data.gov.uk/id/day/20/07/2020
20/07/2021,20/07/2021,20/07/2021,,671,,http://reference.data.gov.uk/id/day/20/07/2021
20/07/2022,20/07/2022,20/07/2022,,672,,http://reference.data.gov.uk/id/day/20/07/2022
20/08/2020,20/08/2020,20/08/2020,,673,,http://reference.data.gov.uk/id/day/20/08/2020
20/08/2021,20/08/2021,20/08/2021,,674,,http://reference.data.gov.uk/id/day/20/08/2021
20/08/2022,20/08/2022,20/08/2022,,675,,http://reference.data.gov.uk/id/day/20/08/2022
20/09/2020,20/09/2020,20/09/2020,,676,,http://reference.data.gov.uk/id/day/20/09/2020
20/09/2021,20/09/2021,20/09/2021,,677,,http://reference.data.gov.uk/id/day/20/09/2021
20/09/2022,20/09/2022,20/09/2022,,678,,http://reference.data.gov.uk/id/day/20/09/2022
20/10/2020,20/10/2020,20/10/2020,,679,,http://reference.data.gov.uk/id/day/20/10/2020
20/10/2021,20/10/2021,20/10/2021,,680,,http://reference.data.gov.uk/id/day/20/10/2021
20/10/2022,20/10/2022,20/10/2022,,681,,http://reference.data.gov.uk/id/day/20/10/2022
20/11/2020,20/11/2020,20/11/2020,,682,,http://reference.data.gov.uk/id/day/20/11/2020
20/11/2021,20/11/2021,20/11/2021,,683,,http://reference.data.gov.uk/id/day/20/11/2021
20/11/2022,20/11/2022,20/11/2022,,684,,http://reference.data.gov.uk/id/day/20/11/2022
20/12/2020,20/12/2020,20/12/2020,,685,,http://reference.data.gov.uk/id/day/20/12/2020
20/12/2021,20/12/2021,20/12/2021,,686,,http://reference.data.gov.uk/id/day/20/12/2021
20/12/2022,20/12/2022,20/12/2022,,687,,http://reference.data.gov.uk/id/day/20/12/2022
21/01/2021,21/01/2021,21/01/2021,,688,,http://reference.data.gov.uk/id/day/21/01/2021
21/01/2022,21/01/2022,21/01/2022,,689,,http://reference.data.gov.uk/id/day/21/01/2022
21/02/2021,21/02/2021,21/02/2021,,690,,http://reference.data.gov.uk/id/day/21/02/2021
21/02/2022,21/02/2022,21/02/2022,,691,,http://reference.data.gov.uk/id/day/21/02/2022
21/03/2020,21/03/2020,21/03/2020,,692,,http://reference.data.gov.uk/id/day/21/03/2020
21/03/2021,21/03/2021,21/03/2021,,693,,http://reference.data.gov.uk/id/day/21/03/2021
21/03/2022,21/03/2022,21/03/2022,,694,,http://reference.data.gov.uk/id/day/21/03/2022
21/04/2020,21/04/2020,21/04/2020,,695,,http://reference.data.gov.uk/id/day/21/04/2020
21/04/2021,21/04/2021,21/04/2021,,696,,http://reference.data.gov.uk/id/day/21/04/2021
21/04/2022,21/04/2022,21/04/2022,,697,,http://reference.data.gov.uk/id/day/21/04/2022
21/05/2020,21/05/2020,21/05/2020,,698,,http://reference.data.gov.uk/id/day/21/05/2020
21/05/2021,21/05/2021,21/05/2021,,699,,http://reference.data.gov.uk/id/day/21/05/2021
21/05/2022,21/05/2022,21/05/2022,,700,,http://reference.data.gov.uk/id/day/21/05/2022
21/06/2020,21/06/2020,21/06/2020,,701,,http://reference.data.gov.uk/id/day/21/06/2020
21/06/2021,21/06/2021,21/06/2021,,702,,http://reference.data.gov.uk/id/day/21/06/2021
21/06/2022,21/06/2022,21/06/2022,,703,,http://reference.data.gov.uk/id/day/21/06/2022
21/07/2020,21/07/2020,21/07/2020,,704,,http://reference.data.gov.uk/id/day/21/07/2020
21/07/2021,21/07/2021,21/07/2021,,705,,http://reference.data.gov.uk/id/day/21/07/2021
21/07/2022,21/07/2022,21/07/2022,,706,,http://reference.data.gov.uk/id/day/21/07/2022
21/08/2020,21/08/2020,21/08/2020,,707,,http://reference.data.gov.uk/id/day/21/08/2020
21/08/2021,21/08/2021,21/08/2021,,708,,http://reference.data.gov.uk/id/day/21/08/2021
21/08/2022,21/08/2022,21/08/2022,,709,,http://reference.data.gov.uk/id/day/21/08/2022
21/09/2020,21/09/2020,21/09/2020,,710,,http://reference.data.gov.uk/id/day/21/09/2020
21/09/2021,21/09/2021,21/09/2021,,711,,http://reference.data.gov.uk/id/day/21/09/2021
21/09/2022,21/09/2022,21/09/2022,,712,,http://reference.data.gov.uk/id/day/21/09/2022
21/10/2020,21/10/2020,21/10/2020,,713,,http://reference.data.gov.uk/id/day/21/10/2020
21/10/2021,21/10/2021,21/10/2021,,714,,http://reference.data.gov.uk/id/day/21/10/2021
21/10/2022,21/10/2022,21/10/2022,,715,,http://reference.data.gov.uk/id/day/21/10/2022
21/11/2020,21/11/2020,21/11/2020,,716,,http://reference.data.gov.uk/id/day/21/11/2020
21/11/2021,21/11/2021,21/11/2021,,717,,http://reference.data.gov.uk/id/day/21/11/2021
21/11/2022,21/11/2022,21/11/2022,,718,,http://reference.data.gov.uk/id/day/21/11/2022
21/12/2020,21/12/2020,21/12/2020,,719,,http://reference.data.gov.uk/id/day/21/12/2020
21/12/2021,21/12/2021,21/12/2021,,720,,http://reference.data.gov.uk/id/day/21/12/2021
21/12/2022,21/12/2022,21/12/2022,,721,,http://reference.data.gov.uk/id/day/21/12/2022
22/01/2021,22/01/2021,22/01/2021,,722,,http://reference.data.gov.uk/id/day/22/01/2021
22/01/2022,22/01/2022,22/01/2022,,723,,http://reference.data.gov.uk/id/day/22/01/2022
22/02/2021,22/02/2021,22/02/2021,,724,,http://reference.data.gov.uk/id/day/22/02/2021
22/02/2022,22/02/2022,22/02/2022,,725,,http://reference.data.gov.uk/id/day/22/02/2022
22/03/2020,22/03/2020,22/03/2020,,726,,http://reference.data.gov.uk/id/day/22/03/2020
22/03/2021,22/03/2021,22/03/2021,,727,,http://reference.data.gov.uk/id/day/22/03/2021
22/03/2022,22/03/2022,22/03/2022,,728,,http://reference.data.gov.uk/id/day/22/03/2022
22/04/2020,22/04/2020,22/04/2020,,729,,http://reference.data.gov.uk/id/day/22/04/2020
22/04/2021,22/04/2021,22/04/2021,,730,,http://reference.data.gov.uk/id/day/22/04/2021
22/04/2022,22/04/2022,22/04/2022,,731,,http://reference.data.gov.uk/id/day/22/04/2022
22/05/2020,22/05/2020,22/05/2020,,732,,http://reference.data.gov.uk/id/day/22/05/2020
22/05/2021,22/05/2021,22/05/2021,,733,,http://reference.data.gov.uk/id/day/22/05/2021
22/05/2022,22/05/2022,22/05/2022,,734,,http://reference.data.gov.uk/id/day/22/05/2022
22/06/2020,22/06/2020,22/06/2020,,735,,http://reference.data.gov.uk/id/day/22/06/2020
22/06/2021,22/06/2021,22/06/2021,,736,,http://reference.data.gov.uk/id/day/22/06/2021
22/06/2022,22/06/2022,22/06/2022,,737,,http://reference.data.gov.uk/id/day/22/06/2022
22/07/2020,22/07/2020,22/07/2020,,738,,http://reference.data.gov.uk/id/day/22/07/2020
22/07/2021,22/07/2021,22/07/2021,,739,,http://reference.data.gov.uk/id/day/22/07/2021
22/07/2022,22/07/2022,22/07/2022,,740,,http://reference.data.gov.uk/id/day/22/07/2022
22/08/2020,22/08/2020,22/08/2020,,741,,http://reference.data.gov.uk/id/day/22/08/2020
22/08/2021,22/08/2021,22/08/2021,,742,,http://reference.data.gov.uk/id/day/22/08/2021
22/08/2022,22/08/2022,22/08/2022,,743,,http://reference.data.gov.uk/id/day/22/08/2022
22/09/2020,22/09/2020,22/09/2020,,744,,http://reference.data.gov.uk/id/day/22/09/2020
22/09/2021,22/09/2021,22/09/2021,,745,,http://reference.data.gov.uk/id/day/22/09/2021
22/09/2022,22/09/2022,22/09/2022,,746,,http://reference.data.gov.uk/id/day/22/09/2022
22/10/2020,22/10/2020,22/10/2020,,747,,http://reference.data.gov.uk/id/day/22/10/2020
22/10/2021,22/10/2021,22/10/2021,,748,,http://reference.data.gov.uk/id/day/22/10/2021
22/10/2022,22/10/2022,22/10/2022,,749,,http://reference.data.gov.uk/id/day/22/10/2022
22/11/2020,22/11/2020,22/11/2020,,750,,http://reference.data.gov.uk/id/day/22/11/2020
22/11/2021,22/11/2021,22/11/2021,,751,,http://reference.data.gov.uk/id/day/22/11/2021
22/11/2022,22/11/2022,22/11/2022,,752,,http://reference.data.gov.uk/id/day/22/11/2022
22/12/2020,22/12/2020,22/12/2020,,753,,http://reference.data.gov.uk/id/day/22/12/2020
22/12/2021,22/12/2021,22/12/2021,,754,,http://reference.data.gov.uk/id/day/22/12/2021
22/12/2022,22/12/2022,22/12/2022,,755,,http://reference.data.gov.uk/id/day/22/12/2022
23/01/2021,23/01/2021,23/01/2021,,756,,http://reference.data.gov.uk/id/day/23/01/2021
23/01/2022,23/01/2022,23/01/2022,,757,,http://reference.data.gov.uk/id/day/23/01/2022
23/02/2021,23/02/2021,23/02/2021,,758,,http://reference.data.gov.uk/id/day/23/02/2021
23/02/2022,23/02/2022,23/02/2022,,759,,http://reference.data.gov.uk/id/day/23/02/2022
23/03/2020,23/03/2020,23/03/2020,,760,,http://reference.data.gov.uk/id/day/23/03/2020
23/03/2021,23/03/2021,23/03/2021,,761,,http://reference.data.gov.uk/id/day/23/03/2021
23/03/2022,23/03/2022,23/03/2022,,762,,http://reference.data.gov.uk/id/day/23/03/2022
23/04/2020,23/04/2020,23/04/2020,,763,,http://reference.data.gov.uk/id/day/23/04/2020
23/04/2021,23/04/2021,23/04/2021,,764,,http://reference.data.gov.uk/id/day/23/04/2021
23/04/2022,23/04/2022,23/04/2022,,765,,http://reference.data.gov.uk/id/day/23/04/2022
23/05/2020,23/05/2020,23/05/2020,,766,,http://reference.data.gov.uk/id/day/23/05/2020
23/05/2021,23/05/2021,23/05/2021,,767,,http://reference.data.gov.uk/id/day/23/05/2021
23/05/2022,23/05/2022,23/05/2022,,768,,http://reference.data.gov.uk/id/day/23/05/2022
23/06/2020,23/06/2020,23/06/2020,,769,,http://reference.data.gov.uk/id/day/23/06/2020
23/06/2021,23/06/2021,23/06/2021,,770,,http://reference.data.gov.uk/id/day/23/06/2021
23/06/2022,23/06/2022,23/06/2022,,771,,http://reference.data.gov.uk/id/day/23/06/2022
23/07/2020,23/07/2020,23/07/2020,,772,,http://reference.data.gov.uk/id/day/23/07/2020
23/07/2021,23/07/2021,23/07/2021,,773,,http://reference.data.gov.uk/id/day/23/07/2021
23/07/2022,23/07/2022,23/07/2022,,774,,http://reference.data.gov.uk/id/day/23/07/2022
23/08/2020,23/08/2020,23/08/2020,,775,,http://reference.data.gov.uk/id/day/23/08/2020
23/08/2021,23/08/2021,23/08/2021,,776,,http://reference.data.gov.uk/id/day/23/08/2021
23/08/2022,23/08/2022,23/08/2022,,777,,http://reference.data.gov.uk/id/day/23/08/2022
23/09/2020,23/09/2020,23/09/2020,,778,,http://reference.data.gov.uk/id/day/23/09/2020
23/09/2021,23/09/2021,23/09/2021,,779,,http://reference.data.gov.uk/id/day/23/09/2021
23/09/2022,23/09/2022,23/09/2022,,780,,http://reference.data.gov.uk/id/day/23/09/2022
23/10/2020,23/10/2020,23/10/2020,,781,,http://reference.data.gov.uk/id/day/23/10/2020
23/10/2021,23/10/2021,23/10/2021,,782,,http://reference.data.gov.uk/id/day/23/10/2021
23/10/2022,23/10/2022,23/10/2022,,783,,http://reference.data.gov.uk/id/day/23/10/2022
23/11/2020,23/11/2020,23/11/2020,,784,,http://reference.data.gov.uk/id/day/23/11/2020
23/11/2021,23/11/2021,23/11/2021,,785,,http://reference.data.gov.uk/id/day/23/11/2021
23/11/2022,23/11/2022,23/11/2022,,786,,http://reference.data.gov.uk/id/day/23/11/2022
23/12/2020,23/12/2020,23/12/2020,,787,,http://reference.data.gov.uk/id/day/23/12/2020
23/12/2021,23/12/2021,23/12/2021,,788,,http://reference.data.gov.uk/id/day/23/12/2021
23/12/2022,23/12/2022,23/12/2022,,789,,http://reference.data.gov.uk/id/day/23/12/2022
24/01/2021,24/01/2021,24/01/2021,,790,,http://reference.data.gov.uk/id/day/24/01/2021
24/01/2022,24/01/2022,24/01/2022,,791,,http://reference.data.gov.uk/id/day/24/01/2022
24/02/2021,24/02/2021,24/02/2021,,792,,http://reference.data.gov.uk/id/day/24/02/2021
24/02/2022,24/02/2022,24/02/2022,,793,,http://reference.data.gov.uk/id/day/24/02/2022
24/03/2020,24/03/2020,24/03/2020,,794,,http://reference.data.gov.uk/id/day/24/03/2020
24/03/2021,24/03/2021,24/03/2021,,795,,http://reference.data.gov.uk/id/day/24/03/2021
24/03/2022,24/03/2022,24/03/2022,,796,,http://reference.data.gov.uk/id/day/24/03/2022
24/04/2020,24/04/2020,24/04/2020,,797,,http://reference.data.gov.uk/id/day/24/04/2020
24/04/2021,24/04/2021,24/04/2021,,798,,http://reference.data.gov.uk/id/day/24/04/2021
24/04/2022,24/04/2022,24/04/2022,,799,,http://reference.data.gov.uk/id/day/24/04/2022
24/05/2020,24/05/2020,24/05/2020,,800,,http://reference.data.gov.uk/id/day/24/05/2020
24/05/2021,24/05/2021,24/05/2021,,801,,http://reference.data.gov.uk/id/day/24/05/2021
24/05/2022,24/05/2022,24/05/2022,,802,,http://reference.data.gov.uk/id/day/24/05/2022
24/06/2020,24/06/2020,24/06/2020,,803,,http://reference.data.gov.uk/id/day/24/06/2020
24/06/2021,24/06/2021,24/06/2021,,804,,http://reference.data.gov.uk/id/day/24/06/2021
24/06/2022,24/06/2022,24/06/2022,,805,,http://reference.data.gov.uk/id/day/24/06/2022
24/07/2020,24/07/2020,24/07/2020,,806,,http://reference.data.gov.uk/id/day/24/07/2020
24/07/2021,24/07/2021,24/07/2021,,807,,http://reference.data.gov.uk/id/day/24/07/2021
24/07/2022,24/07/2022,24/07/2022,,808,,http://reference.data.gov.uk/id/day/24/07/2022
24/08/2020,24/08/2020,24/08/2020,,809,,http://reference.data.gov.uk/id/day/24/08/2020
24/08/2021,24/08/2021,24/08/2021,,810,,http://reference.data.gov.uk/id/day/24/08/2021
24/08/2022,24/08/2022,24/08/2022,,811,,http://reference.data.gov.uk/id/day/24/08/2022
24/09/2020,24/09/2020,24/09/2020,,812,,http://reference.data.gov.uk/id/day/24/09/2020
24/09/2021,24/09/2021,24/09/2021,,813,,http://reference.data.gov.uk/id/day/24/09/2021
24/09/2022,24/09/2022,24/09/2022,,814,,http://reference.data.gov.uk/id/day/24/09/2022
24/10/2020,24/10/2020,24/10/2020,,815,,http://reference.data.gov.uk/id/day/24/10/2020
24/10/2021,24/10/2021,24/10/2021,,816,,http://reference.data.gov.uk/id/day/24/10/2021
24/10/2022,24/10/2022,24/10/2022,,817,,http://reference.data.gov.uk/id/day/24/10/2022
24/11/2020,24/11/2020,24/11/2020,,818,,http://reference.data.gov.uk/id/day/24/11/2020
24/11/2021,24/11/2021,24/11/2021,,819,,http://reference.data.gov.uk/id/day/24/11/2021
24/11/2022,24/11/2022,24/11/2022,,820,,http://reference.data.gov.uk/id/day/24/11/2022
24/12/2020,24/12/2020,24/12/2020,,821,,http://reference.data.gov.uk/id/day/24/12/2020
24/12/2021,24/12/2021,24/12/2021,,822,,http://reference.data.gov.uk/id/day/24/12/2021
24/12/2022,24/12/2022,24/12/2022,,823,,http://reference.data.gov.uk/id/day/24/12/2022
25/01/2021,25/01/2021,25/01/2021,,824,,http://reference.data.gov.uk/id/day/25/01/2021
25/01/2022,25/01/2022,25/01/2022,,825,,http://reference.data.gov.uk/id/day/25/01/2022
25/02/2021,25/02/2021,25/02/2021,,826,,http://reference.data.gov.uk/id/day/25/02/2021
25/02/2022,25/02/2022,25/02/2022,,827,,http://reference.data.gov.uk/id/day/25/02/2022
25/03/2020,25/03/2020,25/03/2020,,828,,http://reference.data.gov.uk/id/day/25/03/2020
25/03/2021,25/03/2021,25/03/2021,,829,,http://reference.data.gov.uk/id/day/25/03/2021
25/03/2022,25/03/2022,25/03/2022,,830,,http://reference.data.gov.uk/id/day/25/03/2022
25/04/2020,25/04/2020,25/04/2020,,831,,http://reference.data.gov.uk/id/day/25/04/2020
25/04/2021,25/04/2021,25/04/2021,,832,,http://reference.data.gov.uk/id/day/25/04/2021
25/04/2022,25/04/2022,25/04/2022,,833,,http://reference.data.gov.uk/id/day/25/04/2022
25/05/2020,25/05/2020,25/05/2020,,834,,http://reference.data.gov.uk/id/day/25/05/2020
25/05/2021,25/05/2021,25/05/2021,,835,,http://reference.data.gov.uk/id/day/25/05/2021
25/05/2022,25/05/2022,25/05/2022,,836,,http://reference.data.gov.uk/id/day/25/05/2022
25/06/2020,25/06/2020,25/06/2020,,837,,http://reference.data.gov.uk/id/day/25/06/2020
25/06/2021,25/06/2021,25/06/2021,,838,,http://reference.data.gov.uk/id/day/25/06/2021
25/06/2022,25/06/2022,25/06/2022,,839,,http://reference.data.gov.uk/id/day/25/06/2022
25/07/2020,25/07/2020,25/07/2020,,840,,http://reference.data.gov.uk/id/day/25/07/2020
25/07/2021,25/07/2021,25/07/2021,,841,,http://reference.data.gov.uk/id/day/25/07/2021
25/07/2022,25/07/2022,25/07/2022,,842,,http://reference.data.gov.uk/id/day/25/07/2022
25/08/2020,25/08/2020,25/08/2020,,843,,http://reference.data.gov.uk/id/day/25/08/2020
25/08/2021,25/08/2021,25/08/2021,,844,,http://reference.data.gov.uk/id/day/25/08/2021
25/08/2022,25/08/2022,25/08/2022,,845,,http://reference.data.gov.uk/id/day/25/08/2022
25/09/2020,25/09/2020,25/09/2020,,846,,http://reference.data.gov.uk/id/day/25/09/2020
25/09/2021,25/09/2021,25/09/2021,,847,,http://reference.data.gov.uk/id/day/25/09/2021
25/09/2022,25/09/2022,25/09/2022,,848,,http://reference.data.gov.uk/id/day/25/09/2022
