Uri Identifier,Label,Notation,Parent Uri Identifier,Sort Priority,Description,Original Concept URI
12/09/2019,12/09/2019,12/09/2019,,99,,http://reference.data.gov.uk/id/day/12/09/2019
12/11/2021,12/11/2021,12/11/2021,,100,,http://reference.data.gov.uk/id/day/12/11/2021
12/12/2019,12/12/2019,12/12/2019,,101,,http://reference.data.gov.uk/id/day/12/12/2019
13/02/2020,13/02/2020,13/02/2020,,102,,http://reference.data.gov.uk/id/day/13/02/2020
13/05/2022,13/05/2022,13/05/2022,,103,,http://reference.data.gov.uk/id/day/13/05/2022
13/06/2019,13/06/2019,13/06/2019,,104,,http://reference.data.gov.uk/id/day/13/06/2019
13/08/2021,13/08/2021,13/08/2021,,105,,http://reference.data.gov.uk/id/day/13/08/2021
13/09/2018,13/09/2018,13/09/2018,,106,,http://reference.data.gov.uk/id/day/13/09/2018
13/11/2020,13/11/2020,13/11/2020,,107,,http://reference.data.gov.uk/id/day/13/11/2020
14/01/2022,14/01/2022,14/01/2022,,108,,http://reference.data.gov.uk/id/day/14/01/2022
14/03/2019,14/03/2019,14/03/2019,,109,,http://reference.data.gov.uk/id/day/14/03/2019
14/03/2022,14/03/2022,14/03/2022,,110,,http://reference.data.gov.uk/id/day/14/03/2022
14/04/2022,14/04/2022,14/04/2022,,111,,http://reference.data.gov.uk/id/day/14/04/2022
14/05/2021,14/05/2021,14/05/2021,,112,,http://reference.data.gov.uk/id/day/14/05/2021
14/08/2020,14/08/2020,14/08/2020,,113,,http://reference.data.gov.uk/id/day/14/08/2020
14/10/2022,14/10/2022,14/10/2022,,114,,http://reference.data.gov.uk/id/day/14/10/2022
14/11/2019,14/11/2019,14/11/2019,,115,,http://reference.data.gov.uk/id/day/14/11/2019
14/12/2018,14/12/2018,14/12/2018,,116,,http://reference.data.gov.uk/id/day/14/12/2018
15/01/2021,15/01/2021,15/01/2021,,117,,http://reference.data.gov.uk/id/day/15/01/2021
15/02/2018,15/02/2018,15/02/2018,,118,,http://reference.data.gov.uk/id/day/15/02/2018
15/02/2019,15/02/2019,15/02/2019,,119,,http://reference.data.gov.uk/id/day/15/02/2019
15/03/2018,15/03/2018,15/03/2018,,120,,http://reference.data.gov.uk/id/day/15/03/2018
15/05/2020,15/05/2020,15/05/2020,,121,,http://reference.data.gov.uk/id/day/15/05/2020
15/06/2018,15/06/2018,15/06/2018,,122,,http://reference.data.gov.uk/id/day/15/06/2018
15/07/2022,15/07/2022,15/07/2022,,123,,http://reference.data.gov.uk/id/day/15/07/2022
15/08/2019,15/08/2019,15/08/2019,,124,,http://reference.data.gov.uk/id/day/15/08/2019
15/10/2021,15/10/2021,15/10/2021,,125,,http://reference.data.gov.uk/id/day/15/10/2021
15/11/2018,15/11/2018,15/11/2018,,126,,http://reference.data.gov.uk/id/day/15/11/2018
16/01/2020,16/01/2020,16/01/2020,,127,,http://reference.data.gov.uk/id/day/16/01/2020
16/04/2021,16/04/2021,16/04/2021,,128,,http://reference.data.gov.uk/id/day/16/04/2021
16/05/2019,16/05/2019,16/05/2019,,129,,http://reference.data.gov.uk/id/day/16/05/2019
16/07/2021,16/07/2021,16/07/2021,,130,,http://reference.data.gov.uk/id/day/16/07/2021
16/08/2018,16/08/2018,16/08/2018,,131,,http://reference.data.gov.uk/id/day/16/08/2018
16/09/2022,16/09/2022,16/09/2022,,132,,http://reference.data.gov.uk/id/day/16/09/2022
16/10/2020,16/10/2020,16/10/2020,,133,,http://reference.data.gov.uk/id/day/16/10/2020
16/12/2022,16/12/2022,16/12/2022,,134,,http://reference.data.gov.uk/id/day/16/12/2022
17/04/2020,17/04/2020,17/04/2020,,135,,http://reference.data.gov.uk/id/day/17/04/2020
17/05/2018,17/05/2018,17/05/2018,,136,,http://reference.data.gov.uk/id/day/17/05/2018
17/06/2022,17/06/2022,17/06/2022,,137,,http://reference.data.gov.uk/id/day/17/06/2022
17/07/2020,17/07/2020,17/07/2020,,138,,http://reference.data.gov.uk/id/day/17/07/2020
17/09/2021,17/09/2021,17/09/2021,,139,,http://reference.data.gov.uk/id/day/17/09/2021
17/10/2019,17/10/2019,17/10/2019,,140,,http://reference.data.gov.uk/id/day/17/10/2019
17/12/2021,17/12/2021,17/12/2021,,141,,http://reference.data.gov.uk/id/day/17/12/2021
18/01/2019,18/01/2019,18/01/2019,,142,,http://reference.data.gov.uk/id/day/18/01/2019
18/02/2022,18/02/2022,18/02/2022,,143,,http://reference.data.gov.uk/id/day/18/02/2022
18/04/2019,18/04/2019,18/04/2019,,144,,http://reference.data.gov.uk/id/day/18/04/2019
18/06/2021,18/06/2021,18/06/2021,,145,,http://reference.data.gov.uk/id/day/18/06/2021
18/07/2019,18/07/2019,18/07/2019,,146,,http://reference.data.gov.uk/id/day/18/07/2019
18/09/2020,18/09/2020,18/09/2020,,147,,http://reference.data.gov.uk/id/day/18/09/2020
18/11/2022,18/11/2022,18/11/2022,,148,,http://reference.data.gov.uk/id/day/18/11/2022
18/12/2020,18/12/2020,18/12/2020,,149,,http://reference.data.gov.uk/id/day/18/12/2020
19/02/2021,19/02/2021,19/02/2021,,150,,http://reference.data.gov.uk/id/day/19/02/2021
19/03/2021,19/03/2021,19/03/2021,,151,,http://reference.data.gov.uk/id/day/19/03/2021
19/06/2020,19/06/2020,19/06/2020,,152,,http://reference.data.gov.uk/id/day/19/06/2020
19/07/2018,19/07/2018,19/07/2018,,153,,http://reference.data.gov.uk/id/day/19/07/2018
19/08/2022,19/08/2022,19/08/2022,,154,,http://reference.data.gov.uk/id/day/19/08/2022
19/09/2019,19/09/2019,19/09/2019,,155,,http://reference.data.gov.uk/id/day/19/09/2019
19/10/2018,19/10/2018,19/10/2018,,156,,http://reference.data.gov.uk/id/day/19/10/2018
19/11/2021,19/11/2021,19/11/2021,,157,,http://reference.data.gov.uk/id/day/19/11/2021
19/12/2019,19/12/2019,19/12/2019,,158,,http://reference.data.gov.uk/id/day/19/12/2019
20/03/2020,20/03/2020,20/03/2020,,159,,http://reference.data.gov.uk/id/day/20/03/2020
20/05/2022,20/05/2022,20/05/2022,,160,,http://reference.data.gov.uk/id/day/20/05/2022
20/06/2019,20/06/2019,20/06/2019,,161,,http://reference.data.gov.uk/id/day/20/06/2019
20/08/2021,20/08/2021,20/08/2021,,162,,http://reference.data.gov.uk/id/day/20/08/2021
20/09/2018,20/09/2018,20/09/2018,,163,,http://reference.data.gov.uk/id/day/20/09/2018
20/11/2020,20/11/2020,20/11/2020,,164,,http://reference.data.gov.uk/id/day/20/11/2020
20/12/2018,20/12/2018,20/12/2018,,165,,http://reference.data.gov.uk/id/day/20/12/2018
21/01/2022,21/01/2022,21/01/2022,,166,,http://reference.data.gov.uk/id/day/21/01/2022
21/02/2020,21/02/2020,21/02/2020,,167,,http://reference.data.gov.uk/id/day/21/02/2020
21/03/2019,21/03/2019,21/03/2019,,168,,http://reference.data.gov.uk/id/day/21/03/2019
21/03/2022,21/03/2022,21/03/2022,,169,,http://reference.data.gov.uk/id/day/21/03/2022
21/05/2021,21/05/2021,21/05/2021,,170,,http://reference.data.gov.uk/id/day/21/05/2021
21/08/2020,21/08/2020,21/08/2020,,171,,http://reference.data.gov.uk/id/day/21/08/2020
21/10/2022,21/10/2022,21/10/2022,,172,,http://reference.data.gov.uk/id/day/21/10/2022
21/11/2019,21/11/2019,21/11/2019,,173,,http://reference.data.gov.uk/id/day/21/11/2019
22/01/2021,22/01/2021,22/01/2021,,174,,http://reference.data.gov.uk/id/day/22/01/2021
22/02/2018,22/02/2018,22/02/2018,,175,,http://reference.data.gov.uk/id/day/22/02/2018
22/02/2019,22/02/2019,22/02/2019,,176,,http://reference.data.gov.uk/id/day/22/02/2019
22/03/2018,22/03/2018,22/03/2018,,177,,http://reference.data.gov.uk/id/day/22/03/2018
22/04/2022,22/04/2022,22/04/2022,,178,,http://reference.data.gov.uk/id/day/22/04/2022
22/05/2020,22/05/2020,22/05/2020,,179,,http://reference.data.gov.uk/id/day/22/05/2020
22/06/2018,22/06/2018,22/06/2018,,180,,http://reference.data.gov.uk/id/day/22/06/2018
22/07/2022,22/07/2022,22/07/2022,,181,,http://reference.data.gov.uk/id/day/22/07/2022
22/08/2019,22/08/2019,22/08/2019,,182,,http://reference.data.gov.uk/id/day/22/08/2019
22/10/2021,22/10/2021,22/10/2021,,183,,http://reference.data.gov.uk/id/day/22/10/2021
22/12/2022,22/12/2022,22/12/2022,,184,,http://reference.data.gov.uk/id/day/22/12/2022
23/01/2020,23/01/2020,23/01/2020,,185,,http://reference.data.gov.uk/id/day/23/01/2020
23/04/2018,23/04/2018,23/04/2018,,186,,http://reference.data.gov.uk/id/day/23/04/2018
23/04/2021,23/04/2021,23/04/2021,,187,,http://reference.data.gov.uk/id/day/23/04/2021
23/05/2019,23/05/2019,23/05/2019,,188,,http://reference.data.gov.uk/id/day/23/05/2019
23/07/2021,23/07/2021,23/07/2021,,189,,http://reference.data.gov.uk/id/day/23/07/2021
23/08/2018,23/08/2018,23/08/2018,,190,,http://reference.data.gov.uk/id/day/23/08/2018
23/09/2022,23/09/2022,23/09/2022,,191,,http://reference.data.gov.uk/id/day/23/09/2022
23/10/2020,23/10/2020,23/10/2020,,192,,http://reference.data.gov.uk/id/day/23/10/2020
23/11/2018,23/11/2018,23/11/2018,,193,,http://reference.data.gov.uk/id/day/23/11/2018
24/01/2019,24/01/2019,24/01/2019,,194,,http://reference.data.gov.uk/id/day/24/01/2019
24/04/2020,24/04/2020,24/04/2020,,195,,http://reference.data.gov.uk/id/day/24/04/2020
24/06/2022,24/06/2022,24/06/2022,,196,,http://reference.data.gov.uk/id/day/24/06/2022
24/07/2020,24/07/2020,24/07/2020,,197,,http://reference.data.gov.uk/id/day/24/07/2020
24/09/2021,24/09/2021,24/09/2021,,198,,http://reference.data.gov.uk/id/day/24/09/2021
24/10/2019,24/10/2019,24/10/2019,,199,,http://reference.data.gov.uk/id/day/24/10/2019
24/12/2020,24/12/2020,24/12/2020,,200,,http://reference.data.gov.uk/id/day/24/12/2020
24/12/2021,24/12/2021,24/12/2021,,201,,http://reference.data.gov.uk/id/day/24/12/2021
25/02/2022,25/02/2022,25/02/2022,,202,,http://reference.data.gov.uk/id/day/25/02/2022
25/03/2022,25/03/2022,25/03/2022,,203,,http://reference.data.gov.uk/id/day/25/03/2022
25/04/2019,25/04/2019,25/04/2019,,204,,http://reference.data.gov.uk/id/day/25/04/2019
25/05/2018,25/05/2018,25/05/2018,,205,,http://reference.data.gov.uk/id/day/25/05/2018
25/06/2021,25/06/2021,25/06/2021,,206,,http://reference.data.gov.uk/id/day/25/06/2021
25/07/2019,25/07/2019,25/07/2019,,207,,http://reference.data.gov.uk/id/day/25/07/2019
25/09/2020,25/09/2020,25/09/2020,,208,,http://reference.data.gov.uk/id/day/25/09/2020
25/10/2018,25/10/2018,25/10/2018,,209,,http://reference.data.gov.uk/id/day/25/10/2018
25/11/2022,25/11/2022,25/11/2022,,210,,http://reference.data.gov.uk/id/day/25/11/2022
26/02/2021,26/02/2021,26/02/2021,,211,,http://reference.data.gov.uk/id/day/26/02/2021
26/03/2021,26/03/2021,26/03/2021,,212,,http://reference.data.gov.uk/id/day/26/03/2021
26/04/2018,26/04/2018,26/04/2018,,213,,http://reference.data.gov.uk/id/day/26/04/2018
26/06/2020,26/06/2020,26/06/2020,,214,,http://reference.data.gov.uk/id/day/26/06/2020
26/07/2018,26/07/2018,26/07/2018,,215,,http://reference.data.gov.uk/id/day/26/07/2018
26/08/2022,26/08/2022,26/08/2022,,216,,http://reference.data.gov.uk/id/day/26/08/2022
26/09/2019,26/09/2019,26/09/2019,,217,,http://reference.data.gov.uk/id/day/26/09/2019
26/11/2021,26/11/2021,26/11/2021,,218,,http://reference.data.gov.uk/id/day/26/11/2021
27/02/2020,27/02/2020,27/02/2020,,219,,http://reference.data.gov.uk/id/day/27/02/2020
27/03/2020,27/03/2020,27/03/2020,,220,,http://reference.data.gov.uk/id/day/27/03/2020
27/05/2022,27/05/2022,27/05/2022,,221,,http://reference.data.gov.uk/id/day/27/05/2022
27/06/2019,27/06/2019,27/06/2019,,222,,http://reference.data.gov.uk/id/day/27/06/2019
27/08/2021,27/08/2021,27/08/2021,,223,,http://reference.data.gov.uk/id/day/27/08/2021
27/09/2018,27/09/2018,27/09/2018,,224,,http://reference.data.gov.uk/id/day/27/09/2018
27/11/2020,27/11/2020,27/11/2020,,225,,http://reference.data.gov.uk/id/day/27/11/2020
27/12/2018,27/12/2018,27/12/2018,,226,,http://reference.data.gov.uk/id/day/27/12/2018
27/12/2019,27/12/2019,27/12/2019,,227,,http://reference.data.gov.uk/id/day/27/12/2019
28/01/2022,28/01/2022,28/01/2022,,228,,http://reference.data.gov.uk/id/day/28/01/2022
28/02/2019,28/02/2019,28/02/2019,,229,,http://reference.data.gov.uk/id/day/28/02/2019
28/03/2019,28/03/2019,28/03/2019,,230,,http://reference.data.gov.uk/id/day/28/03/2019
28/05/2021,28/05/2021,28/05/2021,,231,,http://reference.data.gov.uk/id/day/28/05/2021
28/08/2020,28/08/2020,28/08/2020,,232,,http://reference.data.gov.uk/id/day/28/08/2020
28/10/2022,28/10/2022,28/10/2022,,233,,http://reference.data.gov.uk/id/day/28/10/2022
28/11/2019,28/11/2019,28/11/2019,,234,,http://reference.data.gov.uk/id/day/28/11/2019
29/01/2021,29/01/2021,29/01/2021,,235,,http://reference.data.gov.uk/id/day/29/01/2021
29/03/2018,29/03/2018,29/03/2018,,236,,http://reference.data.gov.uk/id/day/29/03/2018
29/04/2022,29/04/2022,29/04/2022,,237,,http://reference.data.gov.uk/id/day/29/04/2022
29/05/2020,29/05/2020,29/05/2020,,238,,http://reference.data.gov.uk/id/day/29/05/2020
29/06/2018,29/06/2018,29/06/2018,,239,,http://reference.data.gov.uk/id/day/29/06/2018
29/07/2022,29/07/2022,29/07/2022,,240,,http://reference.data.gov.uk/id/day/29/07/2022
29/08/2019,29/08/2019,29/08/2019,,241,,http://reference.data.gov.uk/id/day/29/08/2019
29/10/2021,29/10/2021,29/10/2021,,242,,http://reference.data.gov.uk/id/day/29/10/2021
30/01/2020,30/01/2020,30/01/2020,,243,,http://reference.data.gov.uk/id/day/30/01/2020
30/04/2021,30/04/2021,30/04/2021,,244,,http://reference.data.gov.uk/id/day/30/04/2021
30/05/2019,30/05/2019,30/05/2019,,245,,http://reference.data.gov.uk/id/day/30/05/2019
30/07/2021,30/07/2021,30/07/2021,,246,,http://reference.data.gov.uk/id/day/30/07/2021
30/08/2018,30/08/2018,30/08/2018,,247,,http://reference.data.gov.uk/id/day/30/08/2018
30/09/2022,30/09/2022,30/09/2022,,248,,http://reference.data.gov.uk/id/day/30/09/2022
30/10/2020,30/10/2020,30/10/2020,,249,,http://reference.data.gov.uk/id/day/30/10/2020
30/11/2018,30/11/2018,30/11/2018,,250,,http://reference.data.gov.uk/id/day/30/11/2018
30/12/2022,30/12/2022,30/12/2022,,251,,http://reference.data.gov.uk/id/day/30/12/2022
31/05/2018,31/05/2018,31/05/2018,,252,,http://reference.data.gov.uk/id/day/31/05/2018
31/07/2020,31/07/2020,31/07/2020,,253,,http://reference.data.gov.uk/id/day/31/07/2020
31/10/2019,31/10/2019,31/10/2019,,254,,http://reference.data.gov.uk/id/day/31/10/2019
31/12/2020,31/12/2020,31/12/2020,,255,,http://reference.data.gov.uk/id/day/31/12/2020
31/12/2021,31/12/2021,31/12/2021,,256,,http://reference.data.gov.uk/id/day/31/12/2021
